Grandes Regiões,"Tabela 3.11 (AbastAgua_Geo_pes)_Pessoas_Total
(1 000 pessoas)",Tabela 3.11 (AbastAgua_Geo_pes)_Pessoas_Forma de abastecimento de água no domicílio (%)_Rede geral de distribuição,Tabela 3.11 (AbastAgua_Geo_pes)_Pessoas_Forma de abastecimento de água no domicílio (%)_Poço profundo ou artesiano,"Tabela 3.11 (AbastAgua_Geo_pes)_Pessoas_Forma de abastecimento de água no domicílio (%)_Poço raso, freático ou cacimba",Tabela 3.11 (AbastAgua_Geo_pes)_Pessoas_Forma de abastecimento de água no domicílio (%)_Fonte ou nascente,Tabela 3.11 (AbastAgua_Geo_pes)_Pessoas_Forma de abastecimento de água no domicílio (%)_Água da chuva armazenada,Tabela 3.11 (AbastAgua_Geo_pes)_Pessoas_Forma de abastecimento de água no domicílio (%)_Outra forma,"Tabela 3.13 (DestLixo_BR_pes)_Distribuição das pessoas por destino do lixo domiciliar_Total
(1 000 pessoas)",Tabela 3.13 (DestLixo_BR_pes)_Distribuição das pessoas por destino do lixo domiciliar_Destino do lixo_Coletado diretamente por serviço de limpeza,Tabela 3.13 (DestLixo_BR_pes)_Distribuição das pessoas por destino do lixo domiciliar_Destino do lixo_Coletado em caçamba de serviço de limpeza,Tabela 3.13 (DestLixo_BR_pes)_Distribuição das pessoas por destino do lixo domiciliar_Destino do lixo_Queimado (na propriedade),Tabela 3.13 (DestLixo_BR_pes)_Distribuição das pessoas por destino do lixo domiciliar_Destino do lixo_Enterrado (na propriedade),Tabela 3.13 (DestLixo_BR_pes)_Distribuição das pessoas por destino do lixo domiciliar_Destino do lixo_Jogado em terreno baldio ou logradouro,Tabela 3.13 (DestLixo_BR_pes)_Distribuição das pessoas por destino do lixo domiciliar_Destino do lixo_Outro destino,"Tabela 3.15 (Esgot_Geo_pes)_Pessoas_Total
(1 000 pessoas)",Tabela 3.15 (Esgot_Geo_pes)_Pessoas_Forma de esgotamento sanitário (%)_Rede geral ou rede pluvial,Tabela 3.15 (Esgot_Geo_pes)_Pessoas_Forma de esgotamento sanitário (%)_Fossa séptica ligada à rede,Tabela 3.15 (Esgot_Geo_pes)_Pessoas_Forma de esgotamento sanitário (%)_Fossa séptica não ligada à rede,Tabela 3.15 (Esgot_Geo_pes)_Pessoas_Forma de esgotamento sanitário (%)_Fossa rudimentar,Tabela 3.15 (Esgot_Geo_pes)_Pessoas_Forma de esgotamento sanitário (%)_Vala,"Tabela 3.15 (Esgot_Geo_pes)_Pessoas_Forma de esgotamento sanitário (%)_Rio, lago ou mar",Tabela 3.15 (Esgot_Geo_pes)_Pessoas_Forma de esgotamento sanitário (%)_Outra forma,Tabela 3.15 (Esgot_Geo_pes)_Pessoas_Forma de esgotamento sanitário (%)_Sem banheiro ou sanitário,"Tabela 3.17 (Sane_Geo_pes)_Pessoas_Total
(1 000 pessoas)",Tabela 3.17 (Sane_Geo_pes)_Pessoas_Proporção de pessoas com acesso simultâneo aos três serviços de saneamento básico (%),"Tabela 3.19 (DocProp_Geo_pes)_Pessoas_Total_Total
(1 000 pessoas)",Tabela 3.19 (DocProp_Geo_pes)_Pessoas_Total_Em domicílios próprios sem documentação de propriedade (%),"Tabela 3.19 (DocProp_Geo_pes)_Pessoas_Condição de ocupação do domicílio_Próprio_Total
(1 000 pessoas)",Tabela 3.19 (DocProp_Geo_pes)_Pessoas_Condição de ocupação do domicílio_Próprio_Em domicílios próprios sem documentação de propriedade (%),"Tabela 3.22 (OnusAlug_Geo_pes)_Pessoas_Total_Total
(1 000 pessoas)",Tabela 3.22 (OnusAlug_Geo_pes)_Pessoas_Total_Em domicílios com ônus excessivo com aluguel (1) (%),"Tabela 3.22 (OnusAlug_Geo_pes)_Pessoas_Condição de ocupação do domicílio_Alugado_Total
(1 000 pessoas)",Tabela 3.22 (OnusAlug_Geo_pes)_Pessoas_Condição de ocupação do domicílio_Alugado_Em domicílios com ônus excessivo com aluguel (1) (%),"Tabela 3.25 (Bens_Geo_pes)_Pessoas_Total
(1 000 pessoas)",Tabela 3.25 (Bens_Geo_pes)_Pessoas_Tipos de bens (%)_Telefone (fixo ou ao menos um celular),Tabela 3.25 (Bens_Geo_pes)_Pessoas_Tipos de bens (%)_Geladeira,Tabela 3.25 (Bens_Geo_pes)_Pessoas_Tipos de bens (%)_Máquina de lavar roupa,Tabela 3.25 (Bens_Geo_pes)_Pessoas_Tipos de bens (%)_Automóvel,Tabela 3.25 (Bens_Geo_pes)_Pessoas_Tipos de bens (%)_Motocicleta,Tabela 3.25 (Bens_Geo_pes)_Pessoas_Tipos de bens (%)_Acesso à Internet,Tabela 3.25 (Bens_Geo_pes)_Pessoas_Tipos de bens (%)_Microcomputador,Tabela 4.14 (TaxaAnalf_Geo)_Taxa de analfabetismo da população de 15 anos ou mais de idade (%),Tabela 4.9 (NivelInstru_Geo)_Distribuição percentual das pessoas de 25 anos ou mais de idade por nível de instrução (%)_Sem instrução,Tabela 4.9 (NivelInstru_Geo)_Distribuição percentual das pessoas de 25 anos ou mais de idade por nível de instrução (%)_Ensino fundamental incompleto,Tabela 4.9 (NivelInstru_Geo)_Distribuição percentual das pessoas de 25 anos ou mais de idade por nível de instrução (%)_Ensino fundamental completo,Tabela 4.9 (NivelInstru_Geo)_Distribuição percentual das pessoas de 25 anos ou mais de idade por nível de instrução (%)_Ensino médio incompleto,Tabela 4.9 (NivelInstru_Geo)_Distribuição percentual das pessoas de 25 anos ou mais de idade por nível de instrução (%)_Ensino médio completo,Tabela 4.9 (NivelInstru_Geo)_Distribuição percentual das pessoas de 25 anos ou mais de idade por nível de instrução (%)_Ensino superior incompleto,Tabela 4.9 (NivelInstru_Geo)_Distribuição percentual das pessoas de 25 anos ou mais de idade por nível de instrução (%)_Ensino superior completo
Brasil,214153.64104347018,84.68384666014303,8.237789276761754,3.0338688929938926,2.0743761092950552,0.6398755565095401,1.3302435042914595,214153.64104347018,85.26574627350855,6.365748150571792,7.449192229376375,0.30702715025321187,0.37736153227044145,0.23492466401410397,214153.64104347018,61.024999334100045,6.42567782358477,17.02602065366216,11.623046228643176,1.5834156461829598,1.638933267642584,0.202985134109439,0.47492191207606504,214153.64104347018,65.60130879225065,214153.64104347018,9.610998053642998,151611.1763675858,13.575715699607825,214153.6410434851,4.695974113412442,43239.76288698695,23.257758310599883,214153.64104347018,97.98471474418997,98.68264333563536,71.04742016012841,52.609038418484516,27.994568421600277,92.06396047214992,42.49028207434477,5.620517531486017,5.999940502969947,27.992449846814907,7.793016664795099,5.004811200738223,29.943701869379453,4.081301072706918,19.184778842595595
Rondônia,1822.8120003035845,47.395729127959605,25.103144039280796,25.042854828746332,2.32380932764349,0,0.134462676369355,1822.8120003035845,68.59768815363716,9.491674072662072,19.409660434576935,1.860076532440139,0.4878651134197508,0.15303569326378028,1822.8120003035845,11.45893188198402,12.600199742270489,41.24172228920456,33.99859751430912,0.36332168493387923,0.15232103674693542,0.050829352157308626,0.13407649839330332,1822.8120003035845,16.288653233429834,1822.8120003035845,7.1096962172393425,1211.4239853655815,10.697856192261286,1822.8120003035817,4.006052433400563,371.9119975303892,19.63443098888284,1822.8120003035845,98.33514318025794,98.92209470248451,79.89558800162881,55.12278722569619,54.74086626947806,92.02615425459155,37.38082082240854,4.854494247266755,7.412772145401586,33.92585294804113,6.994633558989372,5.334414182975538,26.530101964639154,3.2632209356758692,16.53900426427741
Acre,901.8340001875226,57.20073083406647,17.113004273441593,17.304242041593035,5.038157525449488,0.5546489435738615,2.789216381876213,901.8340001875226,70.87494954559388,10.74630476934758,16.337952244916746,0.4214911410414334,1.28419038766578,0.3351119114350957,901.8340001875226,35.72472666226123,7.792208267501283,26.336573283594582,13.335157086341033,9.54835416583258,4.279220075087593,0.2632264991058648,2.7205339602763177,901.8340001875226,38.14365798695336,901.8340001875226,10.373844245482688,724.3948283289694,12.91489818447085,901.8340001875263,3.058237052276262,112.31255440172993,24.55666838909964,901.8340001875226,95.29355494187755,92.45569086843979,60.391303342091945,31.987268618019083,38.61257327755462,79.30882440908107,26.720602162303944,8.50838354115026,10.648060763652989,27.400938596498055,5.957848878447812,5.183229729708154,26.627271254636018,3.9030840283856523,20.279566748670838
Amazonas,4162.566000393552,73.50812002701353,13.712537265576891,2.9193827923124567,3.2388935239311865,1.5421560967386432,5.078910294426523,4162.566000393552,75.23023208989518,9.01383543137045,14.54292393304678,0.37159063346088334,0.6586869709738483,0.18273094125188022,4162.566000393552,34.386747835599124,9.287096738859761,17.34563748582972,24.57602873513848,5.4395576335344495,7.548141919503473,0.16950922115499875,1.247280430379015,4162.566000393552,40.54460420096837,4162.566000393552,14.156480786727156,3356.557599056564,17.55586903219486,4162.566000393567,3.7909139645173315,537.61006062183,29.351998288248232,4162.566000393552,94.79825795665022,93.81607091594088,66.98990581369998,27.518223875021597,25.788842081167754,83.82332062244652,30.210195304096267,4.888392893091057,6.028352287149213,24.76485227807647,6.672640448347237,4.6732306569251545,36.246923595502146,5.0316597842768855,16.582340949722465
Roraima,597.803000256699,87.30473496867747,6.000063955861373,6.497724121794399,0.116915767229318,0,0.08056118643820814,597.803000256699,88.18752161853944,0.9630763294191913,10.138081899037944,0.5574936950598989,0.04846226315619001,0.10536419478817145,597.803000256699,47.81800634093539,8.151495983478718,35.20098366949487,7.876551966728356,0.5052736787542009,0.2213033982285,0.13175538041826274,0.09462958196213271,597.803000256699,55.259749339096636,597.803000256699,15.934878166590941,392.2113433130888,24.287716658691323,597.8030002566966,7.917387151793555,135.46118449673992,34.940177225823014,597.803000256699,97.97885508457446,96.74729925565272,71.87788030826087,45.30938467092198,37.095977963045804,91.75152917331926,29.20689778835943,3.858174570483336,5.897584890814053,19.97807493770526,6.509158874555839,5.037471874862102,37.94786301210024,5.5694741061021835,19.060372303860916
Pará,8819.337001178223,49.72057524930184,30.665864425415684,12.291854863907622,2.904679729996441,0.06877343194493747,4.348252299432918,8819.337001178223,71.78685589496578,5.818664941570028,20.939843134959766,0.4518025424324603,0.7689545254348479,0.23387896063677313,8819.337001178223,11.266454004631518,9.066178246976824,40.93921761820424,30.663297951803322,4.574597126335694,2.516155802110568,0.22478436165928914,0.7493148882780111,8819.337001178223,16.702532835313182,8819.337001178223,17.832366543925566,7086.684535810636,22.192274720949634,8819.337001178172,2.33952127290595,1028.6380319540601,20.058588041886143,8819.337001178223,94.4902913478763,91.98674219947239,40.960693156139385,23.964561089514632,38.34502008119675,85.0115676867379,22.615625782528568,7.427824919953097,7.325206580763703,34.91741843567173,6.958573155466088,6.455374010326371,27.992280858836793,3.391993430923389,12.95915352801094
Amapá,884.4900180139189,50.20078153319892,32.34782416380268,13.9502167830534,0.5689860924072968,0,2.9321914275376066,884.4900180139189,76.5438428509347,16.983792295065317,4.7598562989093445,0.7657666682354133,0.9467418868550995,0,884.4900180139189,12.730092187514968,7.861744073220922,30.839379183356368,38.39309580110668,2.4001740029830274,7.448375671111659,0.32713908070633085,0,884.4900180139189,16.616103595520368,884.4900180139189,16.734610026705866,736.4525158580569,20.098506292332086,884.4900180139176,1.8768384173430919,91.01031405554998,18.240183684585034,884.4900180139189,97.57725275718548,98.29701557694636,83.06494254096206,32.93031685910519,15.977413954794455,90.89849093375129,29.222975051235924,4.989746183423628,7.418079895824725,21.129596748932094,6.178919225703449,4.7884195933750515,33.07473877318011,5.699935815822987,21.710309947161157
Tocantins,1610.5970004762914,85.15785000766297,7.500817253327393,4.78124481260406,2.2034728865392625,0.012522738466565727,0.3440923014001064,1610.5970004762914,83.57731707294677,4.216801049470795,10.063460113231768,1.148736397469915,0.6117499395408166,0.38193542734034835,1610.5970004762914,33.69723143501437,5.215335436080489,20.20176988553675,39.430117147631194,0.5257982706875522,0.05375050013094423,0.37094535762162534,0.5050519672968726,1610.5970004762914,38.204765017974054,1610.5970004762914,5.542205201607995,1083.588119834156,8.237686359186156,1610.5970004763026,3.1298829805427717,358.27123082621995,14.070290066771044,1610.5970004762914,98.04532864231223,98.67901770230807,58.448027644608814,48.27738242830422,51.14458707313596,89.91314858941155,32.86598901777782,7.2447702384844685,9.062537249482599,28.251727207360975,5.059338324851917,5.059840908726726,28.744236120503945,4.287012445479831,19.535307743594096
Maranhão,7155.763000716515,74.07170184105671,17.29180647469951,6.6721214833785485,0.9794875571921583,0.10383830343215403,0.8810443402395494,7155.763000716515,60.92164657034041,13.326349420838485,22.83207642964336,0.4263703738071572,2.4527049045094427,0.04085230085956199,7155.763000716515,18.28187830499735,6.066347049948898,42.00264259870628,22.757829533886376,5.736938190645134,0.9435829689094988,0.7591893252522351,3.4515920276529948,7155.763000716515,22.415470375295957,7155.763000716515,27.986118980328477,5956.998337095772,33.61794370262028,7155.763000716517,1.8122928223829273,741.6115481838583,17.486699009245907,7155.763000716515,93.95651494828859,98.1506026441771,34.27353707101952,22.59998268465839,49.66296426642851,84.43705846172709,20.7563619857111,12.147590462240391,12.806792453393111,31.361804294961335,7.747538681727349,5.310952686141117,28.65715975278497,2.72245733767086,11.393294793321413
Piauí,3295.812000262117,80.74725969411138,11.89397842934845,2.174204371365587,0.7547579840573989,2.002710300573609,2.427089220544401,3295.812000262117,68.06827591916259,4.758513175837957,25.70035959659686,0.3685583614454963,1.1042929469580107,0,3295.812000262117,9.831396896381293,6.951020302642936,58.52643740873607,15.905992778775389,1.5874855864069115,0.25610791622728385,0.32902715789121634,6.612531952939656,3295.812000262117,15.401890780429632,3295.812000262117,23.244020240035525,2723.9689943812946,28.12363907205351,3295.812000262106,1.6789062892965099,304.0119045644301,18.201127694347548,3295.812000262117,95.89394029238036,98.2297746296092,35.3370381130666,33.25388825309798,57.95254415245148,87.01353756241224,27.468246866175587,14.802111750448413,13.489837744989499,35.29262170593251,6.170484016769343,5.058502223765048,21.849631321904404,2.4571906644288344,15.68173232221081
